3831,7141	16020	
3833,5467	15962	
3835,3788	15901	
3837,2104	15933	
3839,0415	16005	
3840,872	15944	
3842,7019	15936	
3844,5314	15899	
3846,3603	16015	
3848,1886	15907	
3850,0164	15857	
3851,8437	15877	
3853,6705	15809	
3855,4967	15816	
3857,3224	15671	
3859,1476	15785	
3860,9722	15797	
3862,7963	15726	
3864,6199	15939	
3866,4429	15849	
3868,2654	15917	
3870,0874	15767	
3871,9089	15882	
3873,7298	15785	
3875,5502	15622	
3877,37	15771	
3879,1894	15849	
3881,0082	15936	
3882,8265	15796	
3884,6442	15804	
3886,4615	15726	
3888,2782	15840	
3890,0943	15825	
3891,91	15708	
3893,7251	15838	
3895,5397	15809	
3897,3538	15871	
3899,1674	15744	
3900,9804	15800	
3902,7929	15740	
3904,6049	15692	
3906,4164	15782	
3908,2274	15604	
3910,0378	15756	
3911,8477	15663	
3913,6571	15736	
3915,466	15743	
3917,2744	15679	
3919,0822	15685	
3920,8895	15662	
3922,6963	15597	
3924,5026	15642	
3926,3084	15657	
3928,1137	15554	
3929,9184	15713	
3931,7226	15716	
3933,5264	15713	
3935,3296	15769	
3937,1322	15644	
3938,9344	15653	
3940,7361	15663	
3942,5372	15644	
3944,3379	15618	
3946,138	15576	
3947,9376	15608	
3949,7367	15619	
3951,5353	15497	
3953,3334	15647	
3955,131	15653	
3956,928	15588	
3958,7246	15655	
3960,5206	15596	
3962,3162	15470	
3964,1112	15568	
3965,9057	15539	
3967,6998	15676	
3969,4933	15522	
3971,2863	15672	
3973,0788	15505	
3974,8708	15510	
3976,6623	15585	
3978,4533	15516	
3980,2438	15610	
3982,0338	15604	
3983,8232	15564	
3985,6122	15531	
3987,4007	15460	
3989,1887	15530	
3990,9762	15540	
3992,7632	15571	
3994,5496	15514	
3996,3356	15509	
3998,1211	15529	
3999,9061	15443	
4001,6906	15547	
4003,4745	15406	
4005,258	15394	
4007,041	15465	
4008,8235	15468	
4010,6055	15373	
4012,387	15565	
4014,168	15446	
4015,9486	15553	
4017,7286	15485	
4019,5081	15553	
4021,2871	15419	
4023,0657	15484	
4024,8437	15385	
4026,6213	15417	
4028,3984	15464	
4030,1749	15371	
4031,951	15386	
4033,7266	15433	
4035,5017	15413	
4037,2763	15310	
4039,0505	15399	
4040,8241	15429	
4042,5972	15403	
4044,3699	15264	
4046,1421	15340	
4047,9138	15357	
4049,685	15388	
4051,4557	15379	
4053,2259	15411	
4054,9957	15260	
4056,7649	15380	
4058,5337	15309	
4060,302	15374	
4062,0698	15361	
4063,8371	15367	
4065,604	15256	
4067,3703	15265	
4069,1362	15314	
4070,9016	15259	
4072,6665	15294	
4074,4309	15402	
4076,1949	15332	
4077,9584	15297	
4079,7214	15339	
4081,4839	15252	
4083,2459	15271	
4085,0075	15305	
4086,7686	15291	
4088,5292	15261	
4090,2893	15262	
4092,049	15225	
4093,8082	15238	
4095,5669	15174	
4097,3251	15294	
4099,0829	15269	
4100,8402	15252	
4102,597	15247	
4104,3533	15170	
4106,1092	15210	
4107,8646	15259	
4109,6195	15289	
4111,3739	15185	
4113,1279	15230	
4114,8814	15166	
4116,6345	15191	
4118,387	15198	
4120,1391	15133	
4121,8907	15203	
4123,6419	15115	
4125,3926	15139	
4127,1428	15052	
4128,8926	15101	
4130,6419	15011	
4132,3907	14998	
